Serial Number,NZDT,Heading
004-0005-00344,16/10/20 16:37:39,335.5321661
004-0005-00344,16/10/20 16:37:37,337.6868071
004-0005-00344,16/10/20 16:37:36,325.1113262
004-0005-00344,16/10/20 16:37:35,329.3700286
004-0005-00344,16/10/20 16:37:33,334.3949692
004-0005-00344,16/10/20 16:37:32,333.9112743
004-0005-00344,16/10/20 16:37:31,328.8352788
004-0005-00344,16/10/20 16:37:29,334.9701183
004-0005-00344,16/10/20 16:37:28,328.2685894
004-0005-00344,16/10/20 16:37:27,335.5485728
004-0005-00344,16/10/20 16:37:26,331.0896034
004-0005-00344,16/10/20 16:37:24,326.0267681
004-0005-00344,16/10/20 16:37:23,331.3573328
004-0005-00344,16/10/20 16:37:22,335.4691913
004-0005-00344,16/10/20 16:37:21,333.4374109
004-0005-00344,16/10/20 16:37:19,324.7547531
004-0005-00344,16/10/20 16:37:18,334.3133009
004-0005-00344,16/10/20 16:37:17,340.5814944
004-0005-00344,16/10/20 16:37:15,340.6545527
004-0005-00344,16/10/20 16:37:14,320.3245361
004-0005-00344,16/10/20 16:37:12,319.4809138
004-0005-00344,16/10/20 16:37:11,326.4374955
004-0005-00344,16/10/20 16:37:10,329.405783
004-0005-00344,16/10/20 16:37:08,328.3830059
004-0005-00344,16/10/20 16:37:07,325.9469222
004-0005-00344,16/10/20 16:37:06,327.8740153
004-0005-00344,16/10/20 16:37:05,332.19019
004-0005-00344,16/10/20 16:37:04,331.968939
004-0005-00344,16/10/20 16:37:03,330.4810739
004-0005-00344,16/10/20 16:37:02,335.503204
004-0005-00344,16/10/20 16:37:00,332.825689
004-0005-00344,16/10/20 16:36:59,337.564738
004-0005-00344,16/10/20 16:36:58,337.716186
004-0005-00344,16/10/20 16:36:57,335.0300949
004-0005-00344,16/10/20 16:36:55,335.64033
004-0005-00344,16/10/20 16:36:54,327.7655291
004-0005-00344,16/10/20 16:36:53,330.7301664
004-0005-00344,16/10/20 16:36:52,330.6133417
004-0005-00344,16/10/20 16:36:50,336.7251768
004-0005-00344,16/10/20 16:36:49,340.4233565
004-0005-00344,16/10/20 16:36:47,343.8093666
004-0005-00344,16/10/20 16:36:46,338.9540571
004-0005-00344,16/10/20 16:36:44,338.6821957
004-0005-00344,16/10/20 16:36:43,341.8536263
004-0005-00344,16/10/20 16:36:42,341.1224415
004-0005-00344,16/10/20 16:36:41,329.4117242
004-0005-00344,16/10/20 16:36:40,330.9204117
004-0005-00344,16/10/20 16:36:38,329.4949282
004-0005-00344,16/10/20 16:36:37,328.9073532
004-0005-00344,16/10/20 16:36:36,336.9025604
004-0005-00344,16/10/20 16:36:33,337.187496
004-0005-00344,16/10/20 16:36:32,335.0194332
004-0005-00344,16/10/20 16:36:31,338.5627829
004-0005-00344,16/10/20 16:36:30,330.4223592
004-0005-00344,16/10/20 16:36:29,330.8575132
004-0005-00344,16/10/20 16:36:27,343.0731853
004-0005-00344,16/10/20 16:36:26,329.9040634
004-0005-00344,16/10/20 16:36:24,329.9353347
004-0005-00344,16/10/20 16:36:23,327.4165275
004-0005-00344,16/10/20 16:36:22,328.7644925
004-0005-00344,16/10/20 16:36:21,321.9804433
004-0005-00344,16/10/20 16:36:19,333.155155
004-0005-00344,16/10/20 16:36:18,333.8943015
004-0005-00344,16/10/20 16:36:17,323.3676674
004-0005-00344,16/10/20 16:36:15,309.6527386
004-0005-00344,16/10/20 16:36:14,307.1481268
004-0005-00344,16/10/20 16:36:13,329.4234088
004-0005-00344,16/10/20 16:36:11,335.4493276
004-0005-00344,16/10/20 16:36:10,333.5554537
004-0005-00344,16/10/20 16:36:09,327.5345968
004-0005-00344,16/10/20 16:36:07,335.9064852
004-0005-00344,16/10/20 16:36:06,334.8717051
004-0005-00344,16/10/20 16:36:05,333.2392487
004-0005-00344,16/10/20 16:36:03,332.9171223
004-0005-00344,16/10/20 16:36:02,330.396083
004-0005-00344,16/10/20 16:36:01,332.3776464
004-0005-00344,16/10/20 16:36:00,326.0232152
004-0005-00344,16/10/20 16:35:58,318.4829575
004-0005-00344,16/10/20 16:35:57,324.7508514
004-0005-00344,16/10/20 16:35:56,327.6993062
004-0005-00344,16/10/20 16:35:54,335.304324
004-0005-00344,16/10/20 16:35:52,330.5221668
004-0005-00344,16/10/20 16:35:51,321.8530789
004-0005-00344,16/10/20 16:35:49,334.2223015
004-0005-00344,16/10/20 16:35:48,339.1194351
004-0005-00344,16/10/20 16:35:47,339.4048652
004-0005-00344,16/10/20 16:35:45,327.995594
004-0005-00344,16/10/20 16:35:44,324.5029163
004-0005-00344,16/10/20 16:35:43,326.5071249
004-0005-00344,16/10/20 16:35:42,336.2162911
004-0005-00344,16/10/20 16:35:41,333.5511679
004-0005-00344,16/10/20 16:35:39,329.5115119
004-0005-00344,16/10/20 16:35:38,336.6609944
004-0005-00344,16/10/20 16:35:37,333.3830124
004-0005-00344,16/10/20 16:35:36,337.6018853
004-0005-00344,16/10/20 16:35:34,335.399754
004-0005-00344,16/10/20 16:35:33,332.8962328
004-0005-00344,16/10/20 16:35:32,331.3004716
004-0005-00344,16/10/20 16:35:31,329.7796409
004-0005-00344,16/10/20 16:35:30,332.3799002
004-0005-00344,16/10/20 16:35:28,333.3777173
004-0005-00344,16/10/20 16:35:27,334.8295358
004-0005-00344,16/10/20 16:35:26,333.7039954
004-0005-00344,16/10/20 16:35:25,331.9916401
004-0005-00344,16/10/20 16:35:23,334.7185766
004-0005-00344,16/10/20 16:35:22,331.9649061
004-0005-00344,16/10/20 16:35:21,351.6069555
004-0005-00344,16/10/20 16:35:20,346.7231558
004-0005-00344,16/10/20 16:35:19,343.6516617
004-0005-00344,16/10/20 16:35:18,343.6685736
004-0005-00344,16/10/20 16:35:16,335.2435162
004-0005-00344,16/10/20 16:35:15,330.2311578
004-0005-00344,16/10/20 16:35:14,315.5263186
004-0005-00344,16/10/20 16:35:12,325.7871184
004-0005-00344,16/10/20 16:35:11,325.9424774
004-0005-00344,16/10/20 16:35:10,331.236224
004-0005-00344,16/10/20 16:35:09,331.6870563
004-0005-00344,16/10/20 16:35:08,329.9496692
004-0005-00347,16/10/20 15:45:54,359.6140166
004-0005-00347,16/10/20 15:45:53,349.1755847
004-0005-00347,16/10/20 15:45:52,329.5199727
004-0005-00347,16/10/20 15:45:51,324.4021714
004-0005-00347,16/10/20 15:45:50,343.570768
004-0005-00347,16/10/20 15:45:49,357.811816
004-0005-00347,16/10/20 15:45:48,350.1636803
004-0005-00347,16/10/20 15:45:47,328.7286634
004-0005-00347,16/10/20 15:45:46,318.44519
004-0005-00347,16/10/20 15:45:45,318.2137821
004-0005-00347,16/10/20 15:45:44,285.6719141
004-0005-00347,16/10/20 15:45:43,287.7828662
004-0005-00347,16/10/20 15:45:42,289.0271316
004-0005-00347,16/10/20 15:45:41,292.6006744
004-0005-00347,16/10/20 15:45:39,318.6233302
004-0005-00347,16/10/20 15:45:38,311.5730122
004-0005-00347,16/10/20 15:45:37,276.5959482
004-0005-00347,16/10/20 15:45:35,277.3393526
004-0005-00347,16/10/20 15:45:34,285.1986148
004-0005-00347,16/10/20 15:45:33,285.2743044
004-0005-00347,16/10/20 15:45:32,300.2829782
004-0005-00347,16/10/20 15:45:31,326.1071484
004-0005-00347,16/10/20 15:45:30,350.2240013
004-0005-00347,16/10/20 15:45:29,331.7037079
004-0005-00347,16/10/20 15:45:28,317.6815712
004-0005-00347,16/10/20 15:45:26,354.7784749
004-0005-00347,16/10/20 15:45:24,354.5097219
004-0005-00347,16/10/20 15:45:22,353.86385
004-0005-00347,16/10/20 15:45:21,353.9275471
004-0005-00347,16/10/20 15:45:19,351.780225
004-0005-00347,16/10/20 15:45:17,354.1299679
004-0005-00347,16/10/20 15:45:15,348.4285301
004-0005-00347,16/10/20 15:45:14,353.8754113
004-0005-00347,16/10/20 15:45:12,369.3467876
004-0005-00347,16/10/20 15:45:11,43.67858562
004-0005-00347,16/10/20 15:45:10,53.02659172
004-0005-00347,16/10/20 15:45:09,53.72812098
004-0005-00347,16/10/20 15:45:08,53.16040147
004-0005-00347,16/10/20 15:45:07,45.87252987
004-0005-00347,16/10/20 15:45:06,362.8433496
004-0005-00347,16/10/20 15:45:05,354.8749884
004-0005-00347,16/10/20 15:45:04,353.9942545
004-0005-00347,16/10/20 15:45:03,346.7426556
004-0005-00347,16/10/20 15:45:02,348.1495343
004-0005-00347,16/10/20 15:45:01,349.0968526
004-0005-00347,16/10/20 15:45:00,358.5339447
004-0005-00347,16/10/20 15:44:59,364.365839
004-0005-00347,16/10/20 15:44:58,355.2430178
004-0005-00347,16/10/20 15:44:57,353.2037886
004-0005-00347,16/10/20 15:44:56,345.7691475
004-0005-00347,16/10/20 15:44:55,355.5060819
004-0005-00347,16/10/20 15:44:54,355.061764
004-0005-00347,16/10/20 15:44:53,356.0668489
004-0005-00347,16/10/20 15:44:52,354.8932626
004-0005-00347,16/10/20 15:44:51,360.2169468
004-0005-00347,16/10/20 15:44:49,364.234645
004-0005-00347,16/10/20 15:44:47,361.7287708
004-0005-00347,16/10/20 15:44:46,363.1970771
004-0005-00347,16/10/20 15:44:45,367.2346508
004-0005-00347,16/10/20 15:44:44,360.9519591
004-0005-00347,16/10/20 15:44:43,352.2515005
004-0005-00347,16/10/20 15:44:41,360.1523879
004-0005-00347,16/10/20 15:44:39,365.3095985
004-0005-00347,16/10/20 15:44:38,360.9079425
004-0005-00347,16/10/20 15:44:37,364.7284565
004-0005-00347,16/10/20 15:44:35,348.8706568
004-0005-00347,16/10/20 15:44:34,324.4633038
004-0005-00347,16/10/20 15:44:33,314.710274
004-0005-00347,16/10/20 15:44:32,315.1478958
004-0005-00347,16/10/20 15:44:31,319.4067008
004-0005-00347,16/10/20 15:44:30,324.7415764
004-0005-00347,16/10/20 15:44:29,345.2499407
004-0005-00347,16/10/20 15:44:28,371.7262456
004-0005-00347,16/10/20 15:44:26,28.31377082
004-0005-00347,16/10/20 15:44:25,353.7021753
004-0005-00347,16/10/20 15:44:24,352.5993425
004-0005-00347,16/10/20 15:44:23,348.8997026
004-0005-00347,16/10/20 15:44:22,329.3560231
004-0005-00347,16/10/20 15:44:21,325.8284423
004-0005-00347,16/10/20 15:44:20,357.7429742
004-0005-00347,16/10/20 15:44:18,350.730841
004-0005-00347,16/10/20 15:44:17,341.4992864
004-0005-00347,16/10/20 15:44:16,342.906379
004-0005-00347,16/10/20 15:44:15,340.5807122
004-0005-00347,16/10/20 15:44:14,338.0157377
004-0005-00347,16/10/20 15:44:13,348.7308677
004-0005-00347,16/10/20 15:44:12,346.9322847
004-0005-00347,16/10/20 15:44:11,343.149948
004-0005-00347,16/10/20 15:44:10,344.8676423
004-0005-00347,16/10/20 15:44:09,342.5760028
004-0005-00347,16/10/20 15:44:07,358.7508324
004-0005-00347,16/10/20 15:44:06,350.6583972
004-0005-00347,16/10/20 15:44:05,342.5500509
004-0005-00347,16/10/20 15:44:04,341.0600715
004-0005-00347,16/10/20 15:44:03,345.0525444
004-0005-00347,16/10/20 15:44:02,343.3310764
004-0005-00347,16/10/20 15:44:01,344.6170887
004-0005-00347,16/10/20 15:44:00,342.4458235
004-0005-00347,16/10/20 15:43:59,347.1475927
004-0005-00347,16/10/20 15:43:57,350.8468351
004-0005-00347,16/10/20 15:43:56,346.9037035
004-0005-00347,16/10/20 15:43:54,344.0384751
004-0005-00347,16/10/20 15:43:53,352.712491
004-0005-00347,16/10/20 15:43:52,349.6209144
004-0005-00347,16/10/20 15:43:51,350.6266505
004-0005-00347,16/10/20 15:43:50,351.1803771
004-0005-00347,16/10/20 15:43:49,351.1842724
004-0005-00347,16/10/20 15:43:48,356.1182649
004-0005-00347,16/10/20 15:43:47,358.813135
004-0005-00347,16/10/20 15:43:45,361.7147616
004-0005-00347,16/10/20 15:43:44,353.9510588
004-0005-00347,16/10/20 15:43:43,348.3089584
004-0005-00347,16/10/20 15:43:42,348.86238
004-0005-00347,16/10/20 15:43:41,358.5636664
004-0005-00347,16/10/20 15:43:39,20.45835206
004-0005-00347,16/10/20 15:43:38,21.79561326
004-0005-00347,16/10/20 15:43:37,377.9194303
004-0005-00347,16/10/20 15:43:36,362.2646233
004-0005-00347,16/10/20 15:43:35,365.4349723
004-0005-00347,16/10/20 15:43:34,365.7859303
004-0005-00347,16/10/20 15:43:33,359.495688
004-0005-00347,16/10/20 15:43:32,360.8138455
004-0005-00347,16/10/20 15:43:31,362.1544516
004-0005-00347,16/10/20 15:43:30,356.6721536
004-0005-00347,16/10/20 15:43:29,357.5210867
004-0005-00347,16/10/20 15:43:28,356.1162412
004-0005-00347,16/10/20 15:43:27,349.0362754
004-0005-00347,16/10/20 15:43:26,349.8588623
004-0005-00347,16/10/20 15:43:25,350.8214523
004-0005-00347,16/10/20 15:43:23,359.3138021
004-0005-00347,16/10/20 15:43:22,351.5440749
004-0005-00347,16/10/20 15:43:21,352.8804508
004-0005-00347,16/10/20 15:43:20,359.1167826
004-0005-00347,16/10/20 15:43:19,358.697142
004-0005-00347,16/10/20 15:43:18,357.9316663
004-0005-00347,16/10/20 15:43:17,351.1872579
004-0005-00347,16/10/20 15:43:16,350.5771804
004-0005-00347,16/10/20 15:43:15,356.3885762
004-0005-00347,16/10/20 15:43:14,352.4426437
004-0005-00347,16/10/20 15:43:13,351.6043398
004-0005-00347,16/10/20 15:43:12,358.2768069
004-0005-00347,16/10/20 15:43:11,355.1391685
004-0005-00347,16/10/20 15:43:10,352.557548
004-0005-00347,16/10/20 15:43:09,344.3813935
004-0005-00347,16/10/20 15:43:08,345.2328817
004-0005-00347,16/10/20 15:43:06,347.6310219
004-0005-00347,16/10/20 15:43:05,345.3405669
004-0005-00347,16/10/20 15:43:04,349.9387129
004-0005-00347,16/10/20 15:43:02,344.0712203
004-0005-00347,16/10/20 15:43:01,358.2401377
004-0005-00347,16/10/20 15:43:00,357.0815018
004-0005-00347,16/10/20 15:42:58,351.6874365
004-0005-00347,16/10/20 15:42:57,360.0330836
004-0005-00347,16/10/20 15:42:56,351.5033999
004-0005-00347,16/10/20 15:42:54,348.0698833
004-0005-00347,16/10/20 15:42:53,348.6357715
004-0005-00347,16/10/20 15:42:51,348.2665625
004-0005-00347,16/10/20 15:42:50,350.1988969
004-0005-00347,16/10/20 15:42:48,349.811762
004-0005-00347,16/10/20 15:42:47,355.4890325
004-0005-00347,16/10/20 15:42:46,359.5919244
004-0005-00347,16/10/20 15:42:45,354.043146
004-0005-00347,16/10/20 15:42:44,356.5249135
004-0005-00347,16/10/20 15:42:43,357.8040889
004-0005-00347,16/10/20 15:42:42,356.926544
004-0005-00347,16/10/20 15:42:41,355.310906
004-0005-00347,16/10/20 15:42:40,350.1827079
004-0005-00347,16/10/20 15:42:39,354.2592316
004-0005-00347,16/10/20 15:42:38,344.5633018
004-0005-00347,16/10/20 15:42:37,344.814851
004-0005-00347,16/10/20 15:42:36,350.9834753
004-0005-00347,16/10/20 15:42:35,354.3505712
004-0005-00347,16/10/20 15:42:34,351.8025392
004-0005-00347,16/10/20 15:42:33,354.2552595
004-0005-00347,16/10/20 15:42:31,356.1270723
004-0005-00347,16/10/20 15:42:30,373.9261063
004-0005-00347,16/10/20 15:42:27,369.3935834
004-0005-00347,16/10/20 15:42:26,355.0570787
004-0005-00347,16/10/20 15:42:25,355.1622977
004-0005-00347,16/10/20 15:42:23,357.2868896
004-0005-00347,16/10/20 15:42:21,358.1026926
004-0005-00347,16/10/20 15:42:20,352.3301664
004-0005-00347,16/10/20 15:42:19,355.0736686
004-0005-00347,16/10/20 15:42:18,355.3161978
004-0005-00347,16/10/20 15:42:17,354.5107977
004-0005-00347,16/10/20 15:42:16,356.2256969
004-0005-00347,16/10/20 15:42:15,353.9960457
004-0005-00347,16/10/20 15:42:14,359.7196343
004-0005-00347,16/10/20 15:42:13,355.1707634
004-0005-00347,16/10/20 15:42:12,354.9858458
004-0005-00347,16/10/20 15:42:11,357.7781002
004-0005-00347,16/10/20 15:42:09,354.2820764
004-0005-00347,16/10/20 15:42:08,354.5829621
004-0005-00347,16/10/20 15:42:07,352.3024498
004-0005-00347,16/10/20 15:42:06,356.9069233
004-0005-00347,16/10/20 15:42:05,356.5939891
004-0005-00347,16/10/20 15:42:04,358.6646573
004-0005-00347,16/10/20 15:42:03,355.4612701
004-0005-00347,16/10/20 15:42:02,358.5690673
004-0005-00347,16/10/20 15:42:01,356.0751257
004-0005-00347,16/10/20 15:42:00,357.1261564
004-0005-00347,16/10/20 15:41:59,356.3568432
004-0005-00347,16/10/20 15:41:57,357.4714553
004-0005-00347,16/10/20 15:41:56,348.3509517
004-0005-00347,16/10/20 15:41:55,359.0553825
004-0005-00347,16/10/20 15:41:53,354.814462
004-0005-00347,16/10/20 15:41:51,353.9373355
004-0005-00347,16/10/20 15:41:50,350.540305
004-0005-00347,16/10/20 15:41:49,343.2266733
004-0005-00347,16/10/20 15:41:47,355.5749478
004-0005-00347,16/10/20 15:41:46,356.52296
004-0005-00347,16/10/20 15:41:45,356.3996319
004-0005-00347,16/10/20 15:41:44,353.070275
004-0005-00347,16/10/20 15:41:43,348.9968081
004-0005-00347,16/10/20 15:41:42,343.6961785
004-0005-00347,16/10/20 15:41:41,342.3233455
004-0005-00347,16/10/20 15:41:40,348.8976636
004-0005-00347,16/10/20 15:41:39,347.5715402
004-0005-00347,16/10/20 15:41:37,356.1482048
004-0005-00347,16/10/20 15:41:36,364.704132
004-0005-00347,16/10/20 15:41:35,365.7904319
004-0005-00347,16/10/20 15:41:34,356.3748396
004-0005-00347,16/10/20 15:41:33,341.4142059
004-0005-00347,16/10/20 15:41:32,331.4516044
004-0005-00347,16/10/20 15:41:31,343.1774929
004-0005-00347,16/10/20 15:41:30,366.3893758
004-0005-00347,16/10/20 15:41:28,359.4137641
004-0005-00347,16/10/20 15:41:27,349.6759387
004-0005-00347,16/10/20 15:41:26,344.3979
004-0005-00347,16/10/20 15:41:25,344.5524969
004-0005-00347,16/10/20 15:41:24,356.2345371
004-0005-00347,16/10/20 15:41:23,370.738846
004-0005-00347,16/10/20 15:41:21,24.49988441
004-0005-00347,16/10/20 15:41:20,365.516841
004-0005-00347,16/10/20 15:41:19,359.5822304
004-0005-00347,16/10/20 15:41:18,354.5163209
004-0005-00347,16/10/20 15:41:17,354.0693579
004-0005-00347,16/10/20 15:41:16,356.170991
004-0005-00347,16/10/20 15:41:15,359.7882851
004-0005-00347,16/10/20 15:41:14,359.0885836
004-0005-00347,16/10/20 15:41:13,357.524827
004-0005-00347,16/10/20 15:41:12,356.3625535
004-0005-00347,16/10/20 15:41:11,360.3374318
004-0005-00347,16/10/20 15:41:10,358.7322243
004-0005-00347,16/10/20 15:41:09,356.0565496
004-0005-00347,16/10/20 15:41:08,352.2864806
004-0005-00347,16/10/20 15:41:06,364.5985896
004-0005-00347,16/10/20 15:41:04,364.6382972
004-0005-00347,16/10/20 15:41:03,356.6936716
004-0005-00347,16/10/20 15:41:02,354.5579417
004-0005-00347,16/10/20 15:41:00,357.4057714
004-0005-00347,16/10/20 15:40:59,356.0257979
004-0005-00347,16/10/20 15:40:57,365.0184592
004-0005-00347,16/10/20 15:40:56,360.0079096
004-0005-00347,16/10/20 15:40:55,359.9781905
004-0005-00347,16/10/20 15:40:54,356.3577015
004-0005-00347,16/10/20 15:40:53,358.4216183
004-0005-00347,16/10/20 15:40:51,354.875774
004-0005-00347,16/10/20 15:40:50,355.6259734
004-0005-00347,16/10/20 15:40:49,358.1173683
004-0005-00347,16/10/20 15:40:48,356.0522145
004-0005-00347,16/10/20 15:40:47,354.4894313
004-0005-00347,16/10/20 15:40:46,357.1349421
004-0005-00347,16/10/20 15:40:45,356.5005832
004-0005-00347,16/10/20 15:40:43,356.5282613
004-0005-00347,16/10/20 15:40:42,359.5107785
004-0005-00347,16/10/20 15:40:41,356.5287576
004-0005-00347,16/10/20 15:40:40,353.6379948
004-0005-00347,16/10/20 15:40:39,356.3680753
004-0005-00347,16/10/20 15:40:38,360.3729717
004-0005-00347,16/10/20 15:40:36,355.0680569
004-0005-00347,16/10/20 15:40:35,358.103045
004-0005-00347,16/10/20 15:40:34,354.0514516
004-0005-00347,16/10/20 15:40:33,354.1945782
004-0005-00347,16/10/20 15:40:32,356.0983029
004-0005-00485,16/10/20 16:12:28,356.3428197
004-0005-00485,16/10/20 16:12:27,355.4134779
004-0005-00485,16/10/20 16:12:26,353.5059524
004-0005-00485,16/10/20 16:12:25,352.4987985
004-0005-00485,16/10/20 16:12:23,350.7070575
004-0005-00485,16/10/20 16:12:22,355.7459675
004-0005-00485,16/10/20 16:12:21,354.874657
004-0005-00485,16/10/20 16:12:19,350.1248746
004-0005-00485,16/10/20 16:12:18,338.5521676
004-0005-00485,16/10/20 16:12:17,346.6377114
004-0005-00485,16/10/20 16:12:15,350.9431156
004-0005-00485,16/10/20 16:12:14,354.9735051
004-0005-00485,16/10/20 16:12:13,352.872164
004-0005-00485,16/10/20 16:12:11,346.3798784
004-0005-00485,16/10/20 16:12:09,350.4930032
004-0005-00485,16/10/20 16:12:08,353.7189832
004-0005-00485,16/10/20 16:12:07,349.127942
004-0005-00485,16/10/20 16:12:06,355.9115348
004-0005-00485,16/10/20 16:12:04,355.035497
004-0005-00485,16/10/20 16:12:03,354.0009189
004-0005-00485,16/10/20 16:12:01,351.0422654
004-0005-00485,16/10/20 16:12:00,348.7297835
004-0005-00485,16/10/20 16:11:59,349.4280849
004-0005-00485,16/10/20 16:11:57,352.9151924
004-0005-00485,16/10/20 16:11:56,353.9657744
004-0005-00485,16/10/20 16:11:54,362.0489872
004-0005-00485,16/10/20 16:11:53,362.1926426
004-0005-00485,16/10/20 16:11:51,363.4957403
004-0005-00485,16/10/20 16:11:50,358.3556265
004-0005-00485,16/10/20 16:11:49,355.6807715
004-0005-00485,16/10/20 16:11:48,348.9804913
004-0005-00485,16/10/20 16:11:46,338.7927839
004-0005-00485,16/10/20 16:11:45,340.3427077
004-0005-00485,16/10/20 16:11:44,355.3504156
004-0005-00485,16/10/20 16:11:42,372.4498635
004-0005-00485,16/10/20 16:11:41,371.9700331
004-0005-00485,16/10/20 16:11:39,352.3544047
004-0005-00485,16/10/20 16:11:38,350.9117895
004-0005-00485,16/10/20 16:11:37,355.9191365
004-0005-00485,16/10/20 16:11:35,366.6386736
004-0005-00485,16/10/20 16:11:34,357.6353849
004-0005-00485,16/10/20 16:11:33,359.1169424
004-0005-00485,16/10/20 16:11:32,356.7031304
004-0005-00485,16/10/20 16:11:30,351.563391
004-0005-00485,16/10/20 16:11:29,347.2788328
004-0005-00485,16/10/20 16:11:27,351.2570704
004-0005-00485,16/10/20 16:11:26,349.3304707
004-0005-00485,16/10/20 16:11:25,345.4918183
004-0005-00485,16/10/20 16:11:23,353.9305051
004-0005-00485,16/10/20 16:11:21,359.7083168
004-0005-00485,16/10/20 16:11:20,355.1362039
004-0005-00485,16/10/20 16:11:19,347.6482994
004-0005-00485,16/10/20 16:11:18,346.2083892
004-0005-00485,16/10/20 16:11:17,351.0983387
004-0005-00485,16/10/20 16:11:16,349.9741842
004-0005-00485,16/10/20 16:11:14,352.2460589
004-0005-00485,16/10/20 16:11:13,358.0203119
004-0005-00485,16/10/20 16:11:12,353.0718445
004-0005-00485,16/10/20 16:11:11,354.4114698
004-0005-00485,16/10/20 16:11:09,351.8541853
004-0005-00485,16/10/20 16:11:08,345.8398497
004-0005-00485,16/10/20 16:11:07,353.0931513
004-0005-00485,16/10/20 16:11:06,357.9624595
004-0005-00485,16/10/20 16:11:03,347.8301713
004-0005-00485,16/10/20 16:11:02,338.6064019
004-0005-00485,16/10/20 16:11:01,343.256247
004-0005-00485,16/10/20 16:11:00,346.2645737
004-0005-00485,16/10/20 16:10:58,346.4595632
004-0005-00485,16/10/20 16:10:57,347.7645329
004-0005-00485,16/10/20 16:10:56,349.4154427
004-0005-00485,16/10/20 16:10:55,349.6430874
004-0005-00485,16/10/20 16:10:54,353.9872377
004-0005-00485,16/10/20 16:10:53,348.4098368
004-0005-00485,16/10/20 16:10:51,344.3221434
004-0005-00485,16/10/20 16:10:50,356.417826
004-0005-00485,16/10/20 16:10:48,362.334883
004-0005-00485,16/10/20 16:10:47,356.1466334
004-0005-00485,16/10/20 16:10:46,350.7809105
004-0005-00485,16/10/20 16:10:44,344.4219474
004-0005-00485,16/10/20 16:10:43,343.0064332
004-0005-00485,16/10/20 16:10:41,345.0589436
004-0005-00485,16/10/20 16:10:40,344.2998948
004-0005-00485,16/10/20 16:10:39,344.1736472
004-0005-00485,16/10/20 16:10:37,348.5290062
004-0005-00485,16/10/20 16:10:36,356.9586393
004-0005-00485,16/10/20 16:10:35,355.9510157
004-0005-00485,16/10/20 16:10:34,352.901481
004-0005-00485,16/10/20 16:10:32,342.9532094
004-0005-00485,16/10/20 16:10:31,336.1265239
004-0005-00485,16/10/20 16:10:30,335.7412125
004-0005-00485,16/10/20 16:10:28,334.2002034
004-0005-00485,16/10/20 16:10:27,332.4588797
004-0005-00485,16/10/20 16:10:26,340.3069522
004-0005-00485,16/10/20 16:10:25,347.845281
004-0005-00485,16/10/20 16:10:23,349.2260366
004-0005-00485,16/10/20 16:10:22,350.4189483
004-0005-00485,16/10/20 16:10:21,348.8099286
004-0005-00485,16/10/20 16:10:20,346.2862033
004-0005-00485,16/10/20 16:10:18,336.8235846
004-0005-00485,16/10/20 16:10:17,355.1588209
004-0005-00485,16/10/20 16:10:16,361.8830623
004-0005-00485,16/10/20 16:10:15,356.3445324
004-0005-00485,16/10/20 16:10:14,353.4842803
004-0005-00485,16/10/20 16:10:11,349.596829
004-0005-00485,16/10/20 16:10:10,350.5384339
004-0005-00485,16/10/20 16:10:08,349.5191005
004-0005-00485,16/10/20 16:10:07,352.5729291
004-0005-00485,16/10/20 16:10:06,350.3086014
004-0005-00485,16/10/20 16:10:04,346.9365636
004-0005-00485,16/10/20 16:10:03,351.4310496
004-0005-00485,16/10/20 16:10:02,348.7544649
004-0005-00485,16/10/20 16:10:01,346.57651
004-0005-00485,16/10/20 16:10:00,348.2725902
004-0005-00485,16/10/20 16:09:58,344.6237778
004-0005-00485,16/10/20 16:09:57,346.2161585
004-0005-00485,16/10/20 16:09:56,347.768481
004-0005-00485,16/10/20 16:09:54,345.6411902
004-0005-00485,16/10/20 16:09:53,341.9803054
004-0005-00485,16/10/20 16:09:52,340.3912043
004-0005-00485,16/10/20 16:09:50,346.9650132
004-0005-00485,16/10/20 16:09:49,343.8194592
004-0005-00485,16/10/20 16:09:48,341.4569643
004-0005-00485,16/10/20 16:09:47,345.1537269
004-0005-00485,16/10/20 16:09:45,348.7809348
004-0005-00485,16/10/20 16:09:44,345.9062083
004-0005-00485,16/10/20 16:09:43,347.8593086
004-0005-00485,16/10/20 16:09:42,337.4365655
004-0005-00485,16/10/20 16:09:40,339.5779712
004-0005-00485,16/10/20 16:09:39,341.4293562
004-0005-00485,16/10/20 16:09:37,346.6590135
004-0005-00485,16/10/20 16:09:36,341.9038573
004-0005-00485,16/10/20 16:09:35,347.4865092
004-0005-00485,16/10/20 16:09:34,350.6326712
004-0005-00485,16/10/20 16:09:32,351.9831735
004-0005-00485,16/10/20 16:09:31,352.1262687
004-0005-00485,16/10/20 16:09:30,349.055198
004-0005-00485,16/10/20 16:09:28,340.8183554
004-0005-00485,16/10/20 16:09:27,333.359293
004-0005-00485,16/10/20 16:09:26,337.5778862
004-0005-00485,16/10/20 16:09:25,336.2791164
004-0005-00485,16/10/20 16:09:23,339.5300427
004-0005-00485,16/10/20 16:09:22,338.9131107
004-0005-00485,16/10/20 16:09:21,345.0154091
004-0005-00485,16/10/20 16:09:19,349.7583565
004-0005-00485,16/10/20 16:09:18,367.09454
004-0005-00485,16/10/20 16:09:17,367.5463734
004-0005-00485,16/10/20 16:09:15,362.1825305
